text_a	label
本 科 及 以 上 学 历 ， 计 算 机 以 及 相 关 专 业 优 先 3 年 及 以 上 大 型 项 目 管 理 工 作 经 验 ， 具 有 t o B 项 目 交 付 经 验 者 优 先 ， 具 有 A I 、 智 能 硬 件 项 目 交 付 经 验 者 优 先 强 目 标 导 向 和 执 行 能 力 ， 具 备 优 秀 的 逻 辑 思 维 能 力 和 沟 通 协 调 能 力 具 有 良 好 的 团 队 协 作 精 神 ， 能 够 承 担 工 作 压 力 ， 具 备 较 强 的 服 务 意 识 、 领 导 力 ， 做 事 注 重 细 节 ， 认 真 严 谨 有 较 强 的 韧 劲 和 学 习 能 力 ， 较 强 的 业 务 理 解 能 力 ， 可 以 应 对 复 杂 、 困 难 的 项 目 熟 悉 项 目 管 理 理 论 并 能 熟 练 运 用 ， 具 有 项 目 管 理 P M P 认 证 及 同 等 资 质 证 明 者 优 先	O O O O O O O O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-分析能力 I-分析能力 I-分析能力 I-分析能力 O O O B-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 O O O O O B-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 O O O O O O O O O O O O O O O B-工程职业道德 I-工程职业道德 I-工程职业道德 I-工程职业道德 O B-领导力 I-领导力 I-领导力 O O O O O O O O O O O O O O O O O O O B-自学能力 I-自学能力 I-自学能力 I-自学能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
本 科 及 以 上 学 历 2 年 以 上 云 计 算 行 业 经 验 ， 熟 悉 云 计 算 平 台 技 术 体 系 ， 具 备 大 型 系 统 架 构 设 计 经 验 和 能 力 ， 能 独 立 负 责 技 术 架 构 规 划 和 架 构 演 进 深 入 理 解 C l o u d N a t i v e 思 想 ， 并 对 行 业 发 展 趋 势 有 敏 锐 的 嗅 觉 精 通 G o 或 C + + 开 发 语 言 ， 并 至 少 精 通 一 门 脚 本 语 言 ， 具 有 丰 富 的 开 发 、 调 试 和 性 能 优 化 等 经 验 具 备 较 好 的 逻 辑 思 考 能 力 、 沟 通 能 力 、 学 习 能 力 ， 工 作 中 积 极 主 动 、 有 责 任 心 、 抗 压 性 强 满 足 以 下 多 点 的 优 先 精 通 K u b e r n e t e s ， 对 K u b e r n e t e s 设 计 理 念 及 各 模 块 源 码 比 较 熟 悉 ， 参 与 过 源 码 贡 献 者 优 先 精 通 D o c k e r 等 容 器 引 擎 的 使 用 ， 了 解 底 层 实 现 原 理 ， 并 对 容 器 网 络 、 存 储 架 构 比 较 了 解 熟 悉 L i n u x 平 台 ， 掌 握 C g r o u p / C F S / C A T 等 资 源 隔 离 和 调 度 的 原 理 和 用 法 熟 悉 i s t i o / s e r v i c e m e s h / e n v o y ， 了 解 实 现 原 理 ， 参 与 过 源 码 贡 献 者 优 先 熟 悉 c e p h 等 开 源 存 储 方 案 者 优 先 熟 悉 各 种 o v e r l a y 网 络 （ f l a n n e l 、 c a l i c o 等 ） 的 构 建 模 型 及 核 心 算 法 者 优 先	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-分析能力 I-分析能力 I-分析能力 I-分析能力 I-分析能力 I-分析能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
本 科 及 以 上 相 关 学 历 ， 计 算 机 、 信 息 技 术 、 数 据 挖 掘 、 机 器 学 习 ， 统 计 学 等 相 关 专 业 优 先 熟 悉 J a v a / p y t h o n 语 言 编 程 ， 熟 练 使 用 H a d o o p 等 分 布 式 工 具 ， 对 数 据 结 构 和 算 法 设 计 有 较 为 深 刻 的 理 解 具 有 以 下 一 个 或 多 个 领 域 的 理 论 背 景 和 实 践 经 验 ， 包 括 机 器 学 习 / 深 度 学 习 / 强 化 学 习 / 自 然 语 言 处 理 / 推 荐 系 统 / 搜 索 系 统 等 具 备 优 秀 的 逻 辑 思 维 能 力 ， 善 于 分 析 问 题 和 解 决 问 题 ， 有 强 烈 的 上 进 心 、 求 知 欲 和 学 习 能 力 富 有 创 业 激 情 、 有 良 好 的 团 队 协 作 意 识 ， 敢 于 接 受 挑 战 ， 善 于 创 新 ， 抗 压 能 力 强	O O O O O O O O O O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O B-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O B-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-分析能力 I-分析能力 I-分析能力 I-分析能力 I-分析能力 I-分析能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
计 算 机 、 数 学 、 统 计 或 其 他 理 工 科 相 关 专 业 具 备 5 年 及 以 上 自 动 化 测 试 经 验 ， 熟 悉 产 线 生 产 、 测 试 流 程 具 备 负 责 硬 件 系 统 的 分 析 能 力 ， 熟 练 使 用 硬 件 相 关 测 试 仪 器 熟 悉 L i n u x / U n i x 操 作 系 统 ， 熟 悉 至 少 一 种 脚 本 语 言 ， 能 熟 练 编 写 测 试 代 码 工 作 积 极 热 情 ， 有 良 好 的 沟 通 能 力 和 团 队 精 神 ， 勇 于 承 担 责 任 ， 能 阶 段 性 出 差	O O O O O O O O O O O O O O O O O O O O O O O O O O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
本 科 及 以 上 学 历 ， 计 算 机 相 关 专 业 熟 悉 L i n u x 系 统 知 识 ； 熟 悉 C / C + + 或 P H P 语 言 编 程 ， 熟 悉 P y t h o n / B a s h 编 程 熟 悉 网 络 编 程 、 多 线 程 编 程 技 术 ， 有 过 大 型 系 统 的 开 发 和 设 计 经 验 ; 熟 悉 系 统 级 软 件 设 计 开 发 、 系 统 层 性 能 优 化 和 诊 断 调 试 具 有 良 好 的 沟 通 能 力 和 团 队 意 识 ， 逻 辑 思 维 严 谨 ， 责 任 心 强 ， 做 事 积 极 主 动 ， 有 团 队 合 作 精 神 ， 勤 奋 敬 业 注 重 代 码 风 格 ， 书 面 英 文 能 力 好 ， 有 开 源 项 目 的 参 与 经 验 者 优 先 有 嵌 入 式 、 R O S 环 境 下 开 发 经 验 ， 有 无 人 车 、 机 器 人 领 域 项 目 经 验 者 优 先	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-人际交往能力 I-人际交往能力 I-人际交往能力 I-人际交往能力 O O O O O O B-分析能力 I-分析能力 I-分析能力 I-分析能力 I-分析能力 I-分析能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
计 算 机 、 通 信 、 电 子 及 相 关 专 业 本 科 及 以 上 学 历   熟 悉 L i n u x / U n i x 操 作 系 统 熟 悉 C / C + + ， 熟 悉 至 少 一 种 脚 本 语 言 ， 能 熟 练 编 写 测 试 代 码 和 测 试 工 具 有 大 型 C + + 项 目 测 试 开 发 经 验 优 先 具 备 完 整 的 量 产 项 目 交 付 经 验 优 先 ， 有 自 动 驾 驶 相 关 工 作 经 验 优 先 工 作 积 极 热 情 ， 善 于 学 习 ， 有 良 好 的 沟 通 和 团 队 精 神 ， 勇 于 承 担 责 任	B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O B-专业或业务能力 I-专业或业务能力 O B-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
计 算 机 或 相 关 专 业 本 科 及 以 上 学 历 ， 2 年 以 上 J a v a 语 言 为 主 的 大 中 型 软 件 开 发 经 验 数 据 结 构 和 算 法 基 础 扎 实 ， 熟 悉 操 作 系 统 、 网 络 、 数 据 库 相 关 知 识 精 通 J a v a / C + + / P y t h o n 任 一 语 言 以 及 常 用 的 开 发 框 架 ， 熟 练 使 用 数 据 库 m y s q l 、 r e d i s 等 中 间 件 熟 悉 L i n u x 平 台 ， 熟 练 使 用 脚 本 语 言 P y t h o n 或 S h e l l 对 O O A \ O O D \ O O P 等 思 想 有 深 入 的 理 解 以 及 很 强 的 应 用 能 力 有 较 强 业 务 需 求 建 模 能 力 和 业 务 架 构 设 计 能 力 熟 悉 S p r i n g C l o u d , S p a r k , K a f k a , F l u m e 等 相 关 技 术 的 优 先 对 技 术 问 题 有 清 晰 的 分 析 逻 辑 和 全 局 思 维 ， 能 提 出 具 有 创 造 性 的 解 决 思 路 和 方 案 从 事 过 T o B 业 务 ， 主 导 过 大 型 系 统 落 地 经 验 者 优 先 有 云 产 品 研 发 相 关 经 验 优 先	B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-分析能力 I-分析能力 I-分析能力 I-分析能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
拥 有 扎 实 的 计 算 机 基 础 ， 计 算 机 或 相 关 专 业 ， 5 年 以 上 工 作 经 历 熟 悉 W 3 C 标 准 ， 对 表 现 与 数 据 分 离 、 W e b 语 义 化 等 有 较 为 深 刻 的 理 解 掌 握 M V V M 框 架 的 原 理 和 使 用 ， 熟 练 使 用 V u e 或 R e a c t 精 通 A j a x 、 J a v a S c r i p t （ 或 者 A c t i o n S c r i p t ） 、 D O M 等 前 端 技 术 ， 掌 握 面 向 对 象 编 程 思 想 精 通 H T M L / X H T M L 、 H T M L 5 ， C S S \ C S S 3 ， 熟 悉 页 面 架 构 和 布 局 ， 对 浏 览 器 兼 容 性 有 研 究 了 解 多 种 动 画 实 现 原 理 ， 常 用 特 效 、 动 画 等 插 件 。 能 熟 练 的 实 现 各 种 复 杂 的 W e b 动 画 的 优 先 了 解 D I C O M 影 像 在 W e b 应 用 中 的 解 析 与 渲 染 的 优 先 了 解 c o r n e r s t o n e , v t k , i t k , a m i 等 W e b 图 像 处 理 语 言 库 的 优 先 有 较 强 的 责 任 心 ， 具 有 良 好 的 沟 通 能 力 和 团 队 合 作 精 神 ， 工 作 积 极 主 动 ， 较 强 的 自 我 学 习 能 力 ， 执 行 能 力	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-自学能力 I-自学能力 I-自学能力 I-自学能力 I-自学能力 I-自学能力 O B-实干与执行能力 I-实干与执行能力 I-实干与执行能力 I-实干与执行能力
熟 悉 深 度 学 习 ， 有 唤 醒 和 语 音 识 别 经 验 加 分 编 程 能 力 强 ， 至 少 熟 练 掌 握 C / C + + / P y t h o n 等 一 门 编 程 语 言 吃 苦 耐 劳 ， 抗 压 能 力 强	O O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O B-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 O B-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 O O O O O O O B-情绪管理能力 I-情绪管理能力 I-情绪管理能力 I-情绪管理能力 O B-情绪管理能力 I-情绪管理能力 I-情绪管理能力 I-情绪管理能力 O
本 科 及 以 上 学 历 ， 计 算 机 或 相 关 专 业 ， 5 年 以 上 工 作 经 验 熟 悉 C + + ， 具 备 独 立 开 发 能 力 ， 有 多 平 台 跨 语 言 经 验 的 优 先 熟 悉 常 用 的 设 计 模 式 ， 如 单 例 、 工 厂 模 式 、 组 建 模 式 、 观 察 者 模 式 等 熟 悉 三 维 图 形 学 及 三 维 数 学 原 理 有 D i r e c t 3 D 或 O p e n G L 开 发 经 验 ， 做 过 S h a d e r 开 发 优 先 熟 悉 V u l k a n 或 M e t a l 者 优 先 有 三 维 图 形 引 擎 或 游 戏 引 擎 开 发 经 验 优 先 熟 悉 任 意 一 款 开 源 引 擎 （ O g r e 、 K l a y G E 等 ） 优 先	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
计 算 机 ， E E 及 其 他 相 关 专 业 本 科 及 以 上 学 历 1 0 年 以 上 嵌 入 式 环 境 软 件 开 发 经 验 （ C + + ） ， 汽 车 行 业 软 件 开 发 经 验 优 先 熟 悉 软 件 模 型 设 计 和 开 发 工 具 S y s M L / U M L / I D L 丰 富 的 R T O S ( L i n u x / Q N X / A n d r o i d ) 环 境 下 开 发 经 验 ， 具 备 丰 富 的 多 线 程 实 时 系 统 编 程 经 验 了 解 汽 车 行 业 A S P I C E ， I S O 2 6 2 6 2 标 准 及 流 程 了 解 汽 车 功 能 安 全 （ F u S a ） 规 范 及 流 程 了 解 汽 车 A u t o S a r ， S O A 架 构 优 秀 的 团 队 合 作 能 力 ， 沟 通 能 力 及 适 应 压 力 和 挑 战 的 工 作 环 境	B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 O B-人际交往能力 I-人际交往能力 I-人际交往能力 I-人际交往能力 O O O O O O O O O O O O O
超 过 3 年 A U T O S A R C P 平 台 开 发 经 验 ， 熟 悉 汽 车 控 制 器 C / C + + 语 言 嵌 入 式 开 发 ， 具 有 计 算 机 / 自 动 化 / 车 辆 硕 士 以 上 专 业 学 历 熟 悉 汽 车 电 子 电 气 架 构 ， 通 信 矩 阵 ， 网 络 管 理 ， 诊 断 等 整 车 技 术 掌 握 A U T O S A R 和 R T O S 基 础 ， 能 够 熟 练 使 用 V E C T O R 公 司 开 发 套 件 者 优 先 熟 悉 C A N 通 讯 和 车 载 以 太 网 具 有 主 流 车 载 M C U 芯 片 ( R e n e a / I n f i n e o n / N X P 等 ) 开 发 调 试 经 验 者 优 先 ； 熟 悉 M C U 底 层 驱 动 M C A L 开 发 者 优 先 熟 悉 汽 车 行 业 标 准 ， 有 I S O 2 6 2 6 2 的 功 能 安 全 理 论 和 实 践 经 验 ， 有 实 际 开 发 经 验 优 先 了 解 自 动 驾 驶 系 统 软 硬 件 架 构 和 功 能 者 优 先 具 有 拼 搏 精 神 ， 执 行 力 强 ， 团 队 合 作 能 力 强	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-工程职业道德 I-工程职业道德 I-工程职业道德 I-工程职业道德 O B-动手能力 I-动手能力 I-动手能力 O O B-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 O
求 实 ， 自 驱 ， 敬 业 ， 有 良 好 的 团 队 能 力 ， 并 深 度 学 习 相 关 领 域 感 兴 趣 有 深 度 学 习 算 法 ， 框 架 开 发 或 优 化 经 验 或 者 有 T F , P Y T O R C H 内 部 开 发 经 验 或 者 有 X L A , G L O W , N G R A P H 等 类 似 深 度 学 习 软 件 栈 的 开 发 工 作 有 深 度 学 习 软 件 P A D D L E L I T E 或 者 T V M 开 发 经 验 优 先 考 虑 有 A I 模 型 性 能 调 优 ， 量 化 和 稀 疏 化 经 验 的 优 先 考 虑 精 通 C / C + + ， 熟 悉 L i n u x 或 者 W I N D O W S 开 发 和 调 试 精 通 M P I ， 对 R D M A ， G P U d i r e c t 等 技 术 有 了 解 优 先 考 虑	B-实干与执行能力 I-实干与执行能力 O B-动手能力 I-动手能力 O O O O O O O O B-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
计 算 机 相 关 专 业 有 从 数 据 角 度 构 建 、 提 取 价 值 信 息 的 能 力 ： 数 据 分 析 、 数 据 洞 察 和 信 息 挖 掘 能 力 、 在 此 基 础 上 从 事 物 本 质 抽 象 观 点 ， 并 能 表 达 沟 通 清 楚 有 数 据 科 学 解 决 实 际 问 题 的 实 践 经 验 ： 如 懂 得 用 设 定 具 体 指 标 来 表 达 业 务 特 点 和 表 现 ， 评 估 业 务 效 果 ； 用 业 务 特 点 抽 象 问 题 并 刻 画 出 数 据 模 型 并 实 践 落 地 基 本 的 软 件 能 力 ， 能 用 相 关 工 具 处 理 数 据 、 统 计 分 析 和 可 视 化 。 熟 悉 L i n u x / U n i x 平 台 上 的 C + + 编 程 ， 或 很 擅 长 脚 本 语 言 ， 如 s h e l l 、 p y t h o n 等 ， 能 够 数 据 处 理 、 可 视 化 、 特 征 提 取 等 工 作 有 机 器 学 习 、 模 型 相 关 的 工 作 经 验 ： 熟 悉 常 用 算 法 和 数 据 结 构 ， 对 机 器 学 习 常 用 算 法 有 系 统 学 习 ， 和 实 践 的 经 验 计 算 机 视 觉 方 向 、 自 动 驾 驶 背 景 、 其 他 领 域 应 用 数 据 科 学 深 入 践 行 和 应 用 的 经 验 加 分	O O O O O O O O O O O O O O O O B-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 O B-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 O B-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 O B-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 O O O O O O O O O O O O O O O O O O O O O O O O O B-信息收集能力 I-信息收集能力 I-信息收集能力 I-信息收集能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 I-计算机与互联网应用能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
本 科 及 以 上 学 历 3 年 以 上 产 品 设 计 经 验 ， 有 相 关 产 品 设 计 经 验 对 智 能 座 舱 、 无 人 驾 驶 发 展 方 向 有 较 深 入 的 理 解     责 任 心 强 ， 目 标 驱 动 ， 擅 长 梳 理 ， 有 良 好 沟 通 和 极 强 的 协 调 能 力 熟 悉 产 品 的 研 发 、 生 产 环 节	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-工程职业道德 I-工程职业道德 I-工程职业道德 O O O O O O O O O O O O O O O B-人际交往能力 I-人际交往能力 O O O O B-组织与协调能力 I-组织与协调能力 I-组织与协调能力 I-组织与协调能力 O O O O O O O O O O O O
B S / M S C S / C E 学 位 ， 1 0 年 以 上 L i n u x 嵌 入 式 软 件 开 发 、 L i n u x 内 核 和 驱 动 程 序 开 发 经 验 、 C / C + + 编 程 经 验 硬 件 板 启 动 技 能 和 阅 读 原 理 图 能 力 优 先 具 有 s h e l l 脚 本 语 言 （ b a s h 等 ） 方 面 的 经 验 强 大 的 问 题 解 决 和 软 件 开 发 / 故 障 排 除 技 能 强 大 的 书 面 和 口 头 沟 通 能 力 可 以 在 团 队 环 境 中 很 好 地 工 作 ， 同 时 能 够 在 个 人 基 础 上 做 出 贡 献	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-口头表达能力 I-口头表达能力 I-口头表达能力 I-口头表达能力 I-口头表达能力 I-口头表达能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O
车 辆 工 程 、 计 算 机 或 相 关 专 业 本 科 及 以 上 学 历 3 年 以 上 工 作 经 验 ， 了 解 车 辆 原 理 ， 熟 悉 车 辆 测 试 方 法 ， 具 备 自 动 驾 驶 测 试 方 法 优 先 熟 悉 p y t h o n & a m p ; C + + ， 熟 悉 s h e l l 和 l i n u x 常 见 操 作 ， 具 有 编 程 能 力 优 先 了 解 电 气 接 口 （ R S 2 3 2 / R S 4 8 5 / C A N / S P I / I 2 C 等 ） ， 具 备 嵌 入 式 编 程 能 力 优 先 具 有 阅 读 相 关 技 术 需 求 文 档 以 及 相 关 技 术 文 档 撰 写 能 力 具 有 良 好 的 沟 通 能 力 和 团 队 意 识 ， 逻 辑 思 维 严 谨 ， 责 任 心 强 ， 做 事 积 极 主 动 ， 有 团 队 合 作 精 神 ， 勤 奋 敬 业 强 烈 的 责 任 心 和 敬 业 精 神 ， 能 吃 苦 耐 劳	B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 I-书面表达能力 O O O O O O O O O O O O O O O B-组织与协调能力 I-组织与协调能力 I-组织与协调能力 I-组织与协调能力 I-组织与协调能力 I-组织与协调能力 O B-工程职业道德 I-工程职业道德 I-工程职业道德 O O O O O O O O O O B-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 I-团队协作能力 O O O O O O O O B-工程职业道德 I-工程职业道德 I-工程职业道德 O B-工程职业道德 I-工程职业道德 I-工程职业道德 I-工程职业道德 O O B-实干与执行能力 I-实干与执行能力 I-实干与执行能力 I-实干与执行能力
本 科 及 以 上 学 历 ， 汽 车 或 自 动 化 、 电 子 等 相 关 专 业 5 年 以 上 新 能 源 汽 车 整 车 控 制 器 底 层 开 发 经 验 熟 悉 a u t o s a r ， 精 通 C 语 言 具 备 扎 实 的 模 拟 、 数 字 电 路 知 识 熟 悉 M C U 的 工 作 原 理 及 其 外 围 电 路 设 计 ， 具 有 软 硬 件 协 同 开 展 工 作 的 能 力 良 好 的 团 队 协 作 意 识 与 沟 通 能 力	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 I-专业或业务能力 O O O O O O O O O O O O O O O O O
